,title,compound,content
1034,"石硫黄
",一切冷气，积块作痛,硫黄、焰硝各四两（结砂），青皮、陈皮各四两。为末，糊丸梧子大。每空心米饮下三十丸。（鲍氏方）元脏久冷，腹痛虚泄。
1035,"石硫黄
",应急玉粉丹,用生硫黄五两，青盐一两，细研，以蒸饼丸绿豆大。每服五丸，空心热酒下，以食压之。（《经验方》）
1036,"石硫黄
",元脏冷泄，腹痛虚极,硫黄一两。黄蜡化丸梧子大。每服五丸，新汲水下。一加青盐二钱，蒸饼和丸，酒下。（《普济方》）气虚暴泄，日夜三、二十行，腹痛不止，夏月路行，备急最妙。
1037,"石硫黄
",朝真丹,用硫黄二两，枯矾半两。研细，水浸蒸饼丸梧子大，朱砂为衣。每服十五丸至二十丸，温水下，或米饮盐汤任下。（孙尚药《秘宝方》）
1038,"石硫黄
",伏暑伤冷,二气交错，中脘痞结，或泄或呕，或霍乱厥逆。
1039,"石硫黄
",二气丹,硫黄、硝石等分研末，石器炒成砂，再研，糯米糊丸梧子大。每服四十丸，新井水下。（《济生方》）
1040,"石硫黄
",伤暑吐泻,硫黄、滑石等分为末。每服一钱，米饮下，即止。（《救急良方》）
1041,"石硫黄
",霍乱吐泻,硫黄一两，胡椒五钱，为末，黄蜡一两化，丸皂子大。每凉水下一丸。（《圣济录》）
1042,"石硫黄
",小儿吐泻,不拘冷热，惊吐反胃，一切吐利，诸治不效者。
1043,"石硫黄
",二气散,用硫黄半两，水银二钱半。研不见星。每服一字至半钱，生姜水调下，其吐立止。或同炒结砂为丸，方见灵砂下。（钱氏小儿方）
1044,"石硫黄
",反胃呕吐,方见水银。脾虚下白，脾胃虚冷，停水滞气，凝成白涕下出。舶上硫黄一两研末，炒面一分同研，滴冷热水丸梧子大。每米汤下五十丸。（杨子建《护命方》）
1045,"石硫黄
",下痢虚寒,硫黄半两，蓖麻仁七个，为末。填脐中，以衣隔，热汤熨之，止乃已。（《仁存方》）
1046,"石硫黄
",协热下痢赤白,用硫黄、蛤粉等分，为末，糊丸梧子大。每服十五丸，米饮下。（《指南方》）
1047,"石硫黄
",肠风下血,方见鲫鱼。
1048,"石硫黄
",老人冷秘,风秘或泄泻，暖元脏，除积冷，温脾胃，进饮食，治心腹一切癖冷气。硫黄（柳木槌研细）、半夏（汤泡七次焙研）等分。生姜自然汁调，蒸饼和杵百下，丸梧子大。每服十五丸至二十丸，空心温酒或姜汤下，妇人醋汤下。（《和剂局方》）
1049,"石硫黄
",久疟不止,鲍氏方∶用硫黄、朱砂等分为末。每服二钱，腊茶清，发日五更服。当日或大作或不作，皆其效也。寒多，倍硫；热多倍砂。
1050,"石硫黄
",朱氏方,用硫黄、腊茶等分为末。发日早冷水服二钱，二服效。寒多加硫；热多，加茶。
1051,"石硫黄
",酒鳖气鳖,嗜酒任气，血凝于气，则为气鳖。嗜酒痼冷，败血入酒，则为血鳖。摇头掉尾，大者如鳖，小者如钱。上侵人喉，下蚀人肛，或附胁背，或隐肠腹。用生硫黄末，老酒调下，常服之。（《直指方》）
1052,"石硫黄
",咳逆打呃,硫黄烧烟，嗅之立止。（《医方摘要》）
1053,"石硫黄
",头痛头风,如神丹∶光明硫黄、硝石各一两，细研，水丸芡子大。空心嚼一丸，茶下。（《普济方》）
1054,"石硫黄
",肾虚头痛,《圣惠方》∶用硫黄一两，胡粉半两，为末，饭丸梧子大。痛时冷水服五丸，即止。《本事方》∶用硫黄末、食盐等分。水调生面糊丸梧子大。每薄荷茶下五丸。《普济方》∶用生硫黄六钱，乌药四钱，为末，蒸饼丸梧子大。每服三、五丸，食后茶清下。
1055,"石硫黄
",鼻上作痛,上品硫黄末，冷水调搽。（《澹寮方》）
1056,"石硫黄
",酒赤鼻,生硫黄半两，杏仁二钱，轻粉一钱。夜夜搽之。《瑞竹堂方》∶用舶上硫黄、鸡心槟榔等分，片脑少许，为末。绢包，日日擦之。加蓖麻油更妙。
1057,"石硫黄
",鼻面紫风,乃风热上攻阳明经络，亦治风刺瘾疹。舶上硫黄、白矾（枯）等分，为末。每以黄丹少许，以津液和涂之，一月见效。（《宣明方》）
1058,"石硫黄
",身面疣目,蜡纸卷硫黄末少许，以火烧点之，之有声便拨，根去。（《普济方》）
1059,"石硫黄
",疡风病，白色成片,以布拭，醋摩硫黄、附子涂之，或硫黄、白矾擦之。（《集验方》）
1060,"石硫黄
",小儿耳,硫黄末和蜡作挺插之，日二易。（《千金方》）
1061,"石硫黄
",小儿口疮糜烂,生硫黄水调，涂手心、足心。效即洗去。（危氏《得效方》）
1062,"石硫黄
",耳猝聋闭,硫黄、雄黄等分研末。绵裹塞耳，数日即闻人语也。（《千金方》）
1063,"石硫黄
",诸疮弩肉,如蛇出数寸。硫黄末一两，肉上敷之，即缩。（《圣惠方》）
1064,"石硫黄
",痈疽不合,石硫黄粉，以箸蘸插入孔中，以瘥为度。（《外台秘要》）
1065,"石硫黄
",一切恶疮,真君妙神散∶用好硫黄三两，荞麦粉二两，为末，井水和捏作小饼，日干收之。临用细研，新汲水调敷之。痛者即不痛；不痛则即痛而愈。（《坦仙皆效方》）
1066,"石硫黄
",疥疮有虫,硫黄末，以鸡子煎香油调搽，极效。（《救急良方》）
1067,"石硫黄
",顽癣不愈,倾过银有盖罐子，入硫黄一两熔化，取起，冷定打开，取硫同盖研末，搽之。（《孙氏集效方》）疠风有虫硫黄末酒调少许，饮汁。或加大风子油，更好。（《直指方》）
1068,"石硫黄
",女子阴疮,硫黄末，敷之，瘥乃止。（《肘后方》）
1069,"石硫黄
",玉门宽冷,硫黄，煎水频洗。（《心传方》）
1070,"石硫黄
",小儿夜啼,硫黄二钱半，铅丹二两。研匀，瓶固过，埋土中七日取出，饭丸黍米大。每服二丸，冷水下。（《普济方》）阴湿疮∶硫黄敷之，日三。（《梅师方》）
1071,"石硫赤
",赤鼻作痛,紫色石亭脂，红色次之，黄色勿用。研末，冷水调搽，半月绝根。（《圣济录》）
1072,"石硫赤
",风湿香港脚,石亭脂（生用）一两，川乌头（生）一两，无名异二两。为末，葱白自然汁和丸梧子大。每服一钱，空心淡茶、生葱吞下，日一服。（《瑞竹堂方》）
1073,"矾石
",胸中痰，头痛不欲食,矾石一两，水二升，煮一升，纳蜜半合，顿服。须臾大吐，未吐，饮少热汤引之。（《外台秘要》）
1074,"矾石
",风痰痫病,化痰丸∶生白矾一两，细茶五钱，为末，炼蜜丸如梧子大。一岁十丸，茶汤下；大人，五十丸。久服，痰自大便中出，断病根。（邓笔峰《杂兴》）
1075,"矾石
",小儿胎寒，啼发痫,白矾半日，枣肉丸黍米大。每乳下一丸，愈乃止，去痰良。（《保幼大全》）
1076,"矾石
",产后不语,胡氏孤凤散∶用生白矾末一钱，熟水调下。（《妇人良方》）
1077,"矾石
",牙关紧急不开者,白矾、盐花等分。搽之，涎出自开。（《集简方》）
1078,"矾石
",走马喉痹,用生白矾末涂于绵针上，按于喉中，立破。绵针者，用榆条，上以绵缠作枣大也。（《儒门事亲方》）
1079,"矾石
",喉痈乳蛾,《济生》
1080,"矾石
",帐带散,用矾三钱，铁铫内熔化，入劈开巴豆三粒，煎干去豆，研矾用之，入喉立愈。甚者，以醋调灌之。亦名通关散。
1081,"矾石
",法制乌龙胆,用白矾末盛入猪胆中，风干研末。每吹一钱入喉，取涎出妙。
1082,"矾石
",咽喉谷贼肿痛,生矾石末少少点肿处，吐涎，以痒为度。（《圣惠方》）
1083,"矾石
",风热喉痛,白矾半斤，研末化水，新砖一片，浸透取晒，又浸又晒，至水干，入粪厕中浸一月，取洗，安阴处，待霜出扫收。每服半钱，水下。（《普济方》）
1084,"矾石
",悬痈垂长咽中烦闷,白矾（烧灰）、盐花等分。为末。箸头频点药在上，去涎。（孙用和《秘宝方》）
1085,"矾石
",小儿舌膜,初生小儿有白膜皮裹舌，或遍舌根。可以指甲刮破令血出，以烧矾末半绿豆许，敷之。若不摘去，其儿必哑。（姚和众《至宝方》）
1086,"矾石
",牙齿肿痛,白矾一两（烧灰），大露蜂房一两（微炙）为散。每用二钱，水煎含漱去涎。（《简要济众方》）患齿碎坏欲尽者∶常以绵裹矾石含嚼，吐去汁。（《肘后方》）
1087,"矾石
",齿龈血出不止,矾石一两（烧）。水三升，煮一升，含漱。（《千金方》）
1088,"矾石
",木舌肿强,白矾、桂心等分，为末。安舌下。（《圣惠方》）
1089,"矾石
",太阴口疮,生甘草二寸，白矾一粟大。噙之，咽津。（《活法机要》）
1090,"矾石
",口舌生疮，下虚上壅,定斋方∶用白矾泡汤濯足。
1091,"矾石
",张子和方,用白矾（末）、黄丹（水飞炒）等分研，擦之。小儿鹅口，满口白烂∶枯矾一钱，朱砂二分。为末。每以少许敷之，日三次，神验。（《普济方》）
1092,"矾石
",小儿舌疮，饮乳不得,白矾和鸡子置醋中，涂儿足底，二七日愈。（《千金方》）
1093,"矾石
",口中气臭,明矾，入麝香为末，擦牙上。（《生生编》）
1094,"矾石
",衄血不止,枯矾末吹之，妙。（《圣济方》）
1095,"矾石
",鼻中息肉,《千金》∶用矾烧末，猪脂和，绵裹塞之。数日息肉随药出。
1096,"矾石
",一方,用明矾一两，蓖麻仁七个，盐梅肉五个，麝香一字杵丸。绵裹塞之，化水自下也。
1097,"矾石
",眉毛脱落,白矾十两。烧研，蒸饼丸梧子大。每空心温水下七丸，日加一丸，至四十九日减一丸，周而复始，以愈为度。（《圣济录》）
1098,"矾石
",发斑怪证,有人眼赤鼻张，大喘，浑身出斑，毛发如铜铁，乃热毒瓦斯结于下焦也。白矾、滑石各一两为末，作一服。水三碗，煎减半，不住服，尽即安。（夏子益《奇疾方》）
1099,"矾石
",目翳弩肉,白矾石纳黍米大入目，令泪出。日日用之，恶汁去尽，其疾日减。（《外台秘要》）
1100,"矾石
",目生白膜,矾石一升。水四合，铜器中煎半合，入少蜜调之，以绵滤过。每日点三、四度。（姚和众《延龄至宝方》）
1101,"矾石
",赤目风肿,甘草水磨明矾敷眼胞上效。或用枯矾频擦眉心。（《集简方》）
1102,"矾石
",烂弦风眼,白矾（）一两，铜青三钱。研末，汤泡澄清，点洗。（《永类方》）
1103,"矾石
",耳出汁,枯矾一两，铅丹（炒）一钱。为末，日吹之。（《圣济录》）
1104,"矾石
",猝死壮热,矾石半斤，水一斗半，煮汤浸脚及踝，即得苏也。（《肘后方》）
1105,"矾石
",香港脚冲心,白矾三两。水一斗五升，煎沸浸洗。（《千金方》）风湿膝痛，脚膝风湿，虚汗，少力多痛，及阴汗。烧矾末一匙头，投沸汤，淋洗痛处。（《御药院方》）
1106,"矾石
",黄肿水肿,推车丸∶用明矾二两，青矾一两，白面半斤，同炒令赤，以醋煮米粉糊为丸。枣汤下三十丸。（《济急方》）女劳黄胆黄家，日晡发热而反恶寒，膀胱急，少腹满，身尽黄，额上黑，足下热，因作黑疸。其腹胀如水状，大便必黑，时溏，此女劳之病，非水也。自大劳大热，交接后入水所致。腹满者难治。用矾石（烧）、硝石（熬黄）等分，为散。以大麦粥汁和服方寸匕。日三服。病从大小便去，小便正黄，大便正黑，是其候也。（张仲景《金匮方》）妇人黄胆，经水不调，房事触犯所致。白矾、黄蜡各半两，陈橘皮三钱。为末，化蜡丸梧子大。每服五十丸，以滋血汤或调经汤下。（《济阴方》）妇人白沃，经水不利，子脏坚癖，中有干血，下白物。用矾石三分（烧）、杏仁一分，研匀，炼蜜丸枣核大，纳入脏中，日一易之。（张仲景《金匮方》）
1107,"矾石
",妇人阴脱作痒,矾石烧研，空心酒服方寸匕，日三。（《千金翼》）
1108,"矾石
",男妇遗尿,枯白矾、牡蛎粉等分。为末。每服方寸匕，温酒下，日三服。（《余居士选奇方》）
1109,"矾石
",二便不通,白矾末填满脐中，以新汲水滴之，觉冷透腹内，即自然通。脐平者，以纸围环之。（《经验方》）
1110,"矾石
",霍乱吐泻,枯白矾末一钱，百沸汤调下。（华陀危病方）
1111,"矾石
",伏暑泄泻,玉华丹∶白矾为末，醋糊为丸。量大小，用木瓜汤下。（《经验方》）
1112,"矾石
",老人泄泻不止,枯白矾一两，诃黎勒（煨）七钱半。为末。米饮服二钱，取愈。（《太平圣惠方》）
1113,"矾石
",赤白痢下,白矾飞过为末，好醋、飞罗面为丸梧子大。赤痢，甘草汤，白痢干姜汤下。（《生生方》）
1114,"矾石
",气痢不止,巴石丸∶取白矾一大斤，以炭火净地烧令汁尽，其色如雪，谓之巴石。取一两研末，熟猪肝作丸梧子大。空腹，量人加减。水牛肝更佳。如素食人，以蒸饼为丸。或云白矾中青黑者，名巴石。（刘禹锡《传信方》）
1115,"矾石
",冷劳泄痢食少，诸药不效,白矾三两（烧），羊肝一具（去脂），酽醋三升煮烂，擂泥和丸梧子大。每服二十丸，米饮下，早夜各一服。（《普济方》）
1116,"矾石
",泄泻下痢,白龙丹∶用明矾枯过为末，飞罗面醋打糊丸梧子大。每服二、三十丸，白痢姜汤下；赤痢甘草汤下；泄泻米汤下。（《经验方》）
1117,"矾石
",疟疾寒热,即上方，用东南桃心七个，煎汤下。
1118,"矾石
",反胃呕吐,白矾、硫黄各二两，铫内烧过，入朱砂一分，为末，面糊丸小豆大。每姜汤下十五丸。
1119,"矾石
",又方,白矾（枯）三两，蒸饼丸梧子大。每空心米饮服十五丸。（《普济方》）
1120,"矾石
",化痰治嗽,明矾二两，生参末一两，苦醋二升。熬为膏子，以油纸包收，旋丸豌豆大。每用一丸，放舌下，其嗽立止，痰即消。《定西侯方》∶只用明矾末，醋糊丸梧子大。每睡时茶下二、三十丸。《摘要》∶用明矾（半生半烧）、山栀子（炒黑）等分。为末，姜汁糊为丸。如上服。《杂兴方》∶用白明矾、建茶等分为末，糊丸服。
