,title,compound,content,medicines
1878,荷,风冷失声，咽喉不利,荷根二两，捣绞汁，入酒一大盏，和匀，细细服，取瘥。（《肘后方》）伤寒时气，温病初得，头痛壮热，脉盛者∶用生荷根、叶合捣，绞汁服三、四升。（《肘,荷
1879,麻黄,天行热病，初起一二日者,麻黄一大两（去节）。以水四升煮，去沫，取二升，去滓，着米一匙及豉，为稀粥。先以汤浴后，乃食粥，浓覆取汗，即愈。（孟诜《必效方》）麻黄十斤（去节），杏仁四升（去皮，熬），大黄一斤十三两。先以雪水五石四斗，渍麻黄于东向灶釜中。三宿后，纳大黄搅匀，桑薪煮至二石，去滓。纳杏仁同煮至六七斗，绞去滓，置铜器中。更以雪水三斗，合煎令得二斗四升，药成，丸如弹子大。有病者以沸白汤五合，研一丸服之，立汗出。不愈，再服一丸。封药勿令泄气。（《千金方》）,麻黄、大黄
1880,麻黄,黄醇酒汤主之,麻黄一把（去节绵裹）。美酒五升，煮取半升，顿服取小汗。春月用水煮。（《千金方》）,麻黄
1881,麻黄,里水黄肿,张仲景云∶一身面目黄肿，其脉沉，小便不利，甘草麻黄汤主之。麻黄四两（水五升，煮去沫），入甘草二两，煮取三升。每服一升，重复汗出。不汗再服。慎风寒。《千金》云∶有患气虚久不瘥，变成水病，从腰以上肿者，宜此发其汗。水肿脉沉属少阴，其脉浮者为风，虚胀者为气，皆非水也。,麻黄、甘草
1882,麻黄,麻黄附子汤汗之,麻黄三两（水七升，煮去沫），入甘草二两，附子（炮）一枚。煮取二升半，每服八分，日三服，取汗。（张仲景《金匮要略》）,附子、麻黄、甘草
1883,麻黄,风痹冷痛,麻黄（去根）五两，桂心二两，为末，酒二升，慢火熬如饧。每服一匙，热酒调下，至汗出为度。避风。（《圣惠方》）,麻黄
1884,麻黄,小儿慢脾风，因吐泄后而成,麻黄（长五寸）十个（去节），白术（指面大）二块，全蝎二个（生薄荷叶包煨）。为末。二岁以下一字，三岁以上半钱，薄荷汤下。（《圣惠方》）,麻黄
1885,麻黄,尸咽痛痹，语声不出,麻黄以青布裹，烧烟筒中熏之。（《圣惠方》）,麻黄
1886,麻黄,产后腹痛及血下不尽,麻黄去节，为末。酒服方寸匕，一日二、三服，血下尽，即止。（《子母秘录》）,麻黄
1887,麻黄,心下悸病,半夏麻黄丸∶用半夏、麻黄等分，末之，炼蜜丸小豆大。每饮服三丸，日三服。（《金匮要略》）痘疮倒∶寇宗曰∶郑州麻黄（去节）半两，以蜜一匙同炒良久，以水半升煎数沸，去沫再煎去三分之一，去滓乘热服之。避风，其疮复出也。,半夏、麻黄
1888,麻黄,一法,用无灰酒煎，其效更速。仙源县笔工李用之子，病斑疮风寒倒已困，用此一服便出，如神。,麻黄
1889,麻黄,中风诸病,麻黄一秤（去根），以王相日、乙卯日，取东流水三石三斗，以净铛盛五、七斗，先煮五沸，掠去沫，逐旋添水，尽至三、五斗，漉去麻黄，澄定，滤去滓，取清再熬至一斗，再澄再滤，取汁再熬，至升半为度，密封收之，一、二年不妨。每服一、二匙，热汤化下取汗。熬时要勤搅，勿令着底，恐焦了。仍忌鸡犬阴人见之。此刘守真秘方也。（《宣明方,流水、热汤、麻黄
1890,木贼,目昏多泪,木贼（去节）、苍术（泔浸）各一两。为末。每服二钱，茶调下。或蜜丸亦可。,木贼
1891,木贼,急喉痹塞,木贼以牛粪火烧存性，每冷水服一钱，血出即安也。（《圣惠方》）,木贼
1892,木贼,舌硬出血,木贼煎水漱之，即止。（《圣惠方》）,木贼
1893,木贼,血痢不止,木贼五钱，水煎温服，一日一服。（《圣惠方》）,木贼
1894,木贼,泻血不止,方同上，日二服。（《广利方》）,木贼
1895,木贼,肠痔下血，多年不止,用木贼、枳壳各二两，干姜一两，大黄二钱半，并于铫内炒黑存性，为末。每粟米饮服二钱，甚效也。（苏颂《图经本草》）,粟米、干姜、大黄、木贼
1896,木贼,大肠脱肛,木贼烧存性，为末掺之，按入即止。一加龙骨。（《三因方》）妇人血崩，血气痛不可忍，远年近日不瘥者，雷氏木贼散主之∶木贼一两，香附子一两，朴硝半两，为末。每服三钱，色黑者，酒一盏煎，红赤者，水一盏煎，和滓服，日二服。脐下痛者，加乳香、没药、当归各一钱，同煎。忌生冷硬物猪鱼油腻酒面。（《医垒元戎》）,附子、木贼、朴硝、没药、人血
1897,木贼,月水不断,木贼（炒）三钱，水一盏，煎七分，温服，日一服。（《圣惠方》）,木贼
1898,木贼,胎动不安,木贼（去节）、川芎等分，为末。每服三钱，水一盏，入金银一钱，煎服。（《圣济总录》）,木贼
1899,木贼,小肠疝气,木贼细锉，微炒为末，沸汤点服二钱，缓服取效。,木贼
1900,木贼,一方,用热酒下。（寇氏《本草衍义》）,木贼
1901,木贼,误吞铜钱,木贼为末，鸡子白调服一钱。（《圣惠方》）,木贼
1902,灯心草,破伤出血,灯心草，嚼烂敷之，立止。（《胜金方》）,灯心草
1903,灯心草,衄血不止,灯心一两，为末，入丹砂一钱，米饮每服二钱。（《圣济总录》）,丹砂、灯心草
1904,灯心草,喉风痹塞,《瑞竹堂方》∶用灯心一握（阴阳瓦烧存性），又炒盐一匙，每吹一捻，数次立愈。,灯心草
1905,灯心草,一方,用灯心灰二钱，蓬砂末一钱。吹之。,灯心草
1906,灯心草,一方,灯心、箬叶（烧灰）等分。吹之。《惠济方》∶用灯心草、红花烧灰，酒服一钱，即消。,灯心草
1907,灯心草,痘疮烦喘，小便不利者,灯心一把，鳖甲二两，水一升半，煎六合，分二服。（庞安常《伤寒论》）,灯心草
1908,灯心草,夜不合眼难睡,灯草煎汤代茶饮，即得睡。（《集简方》）,灯心草
1909,灯心草,通利水道,白飞霞自制天一丸∶用灯心（十斤，米粉浆染，晒干研末，入水澄去粉，取浮者晒干）二两五钱，赤白茯苓（去皮）共五两，滑石（水飞）五两，猪苓二两，泽泻三两，人参一斤（切片熬膏）。和药丸如龙眼大，朱砂为衣。每用一丸，任病换引。大段小儿生理向上，本天一生水之妙，诸病以水道通利为捷径也。（《韩氏医通》）,猪苓、滑石、人参、龙眼、茯苓、灯心草、泽泻
1910,灯心草,湿热黄胆,灯草根四两，酒、水各半，入瓶内煮半日，露一夜，温服。（《集玄方》）,灯心草
1911,生地黄,地黄粥,大能利血生精。地黄（切）二合，与米同入罐中煮之，候熟，以酥二合，蜜一合，同炒香入内，再煮熟食。（《仙神隐》）,地黄、生地黄
1912,生地黄,地黄酒,见谷部酒下。疽劳瘵，咳嗽唾血等病，乃铁瓮城申先生方也∶生地黄汁十六斤（取汁），人参末一斤半，白茯苓末三斤，白沙蜜十斤，滤净拌匀，入瓶内，箬封，安砂锅中，桑柴火煮三日夜。再换蜡纸重封，浸井底一夜，取起，再煮一伏时。每以白汤或酒点服一匙。,砂锅、生地黄、人参、茯苓、桑柴火
1913,生地黄,丹溪云,好色虚人，咳嗽唾血者，服之甚捷。国朝太医院进御服食，议加天门冬、麦门冬、枸杞子末各一斤，赐名益寿永真。《仙方》∶明目补肾∶生、熟各二两，川椒红一两，为末，蜜丸梧桐子大，每空心盐汤下三十丸。（《普济方》）固齿乌须，一治齿痛，二生津液，三变白须，其功极妙。地黄五斤，柳木甑内，以土盖上，蒸熟晒干。如此三次，捣为小饼。每噙咽一枚。（《御药院方》）男女虚损，或大病后，或积劳后，四体沉滞，骨肉酸痛，吸吸少气，或小腹拘急，腰背强痛，咽干唇燥，或饮食无味，多卧少起，久者积年，轻者百日，渐至瘦削∶用生地黄二斤，面一斤。捣烂，炒干为末。每空心酒服方寸匕，日三服。忌如法。（《肘后方》）。,麦门冬、天门冬、地黄、生地黄、梧桐
1914,生地黄,虚劳困乏,地黄一石，取汁，酒三斗，搅匀煎收。日服。（《必效方》）,地黄、生地黄
1915,生地黄,口干心躁,熟地黄五两，水三盏，煎一盏半，分三服，一日尽。（《圣惠方》）,地黄、生地黄
1916,生地黄,骨蒸劳热,张文仲方∶用生地黄一斤，捣三度，绞取汁尽，分再服。若利即减之，以身轻凉为度。（《外台秘要》）妇人发热，欲成劳病，肌瘦食减，经候不调∶地髓煎∶用干地黄一斤，为末，炼蜜丸梧子大，每酒服五十丸。（《保庆集》）,地黄、生地黄
1917,生地黄,妇人劳热心忪,地黄煎∶用生，干地黄、熟干地黄等分，为末，生姜自然汁，入水相和，打糊丸梧子大。每服三十丸，用地黄汤下，或酒醋茶汤下亦可，日二服。觉脏腑虚冷，则晨服八味丸，地黄性冷坏脾。阴虚则发热，地黄补阴血故也。（《妇人良方》）,生姜、地黄、生地黄
1918,生地黄,咳嗽唾血劳瘦骨蒸，日晚寒热,生地黄汁三合，煮白粥临熟，入地黄汁搅匀，空心食之。（《食医心镜》）,地黄、生地黄
1919,生地黄,吐血咳嗽,熟地黄末，酒服一钱，日三。（《圣惠方》）,地黄、生地黄
1920,生地黄,吐血不止,生地黄汁一升二合，白胶香二两，以瓷器盛，入甑蒸，令胶消，服之。（《梅师》）肺损吐血，或舌上有孔出血。生地黄八两（取汁），童便五合（同煎热），入鹿角胶（炒研）一两，分三服。心热吐衄，脉洪数者。生汁半升，熬至一合，入大黄末一两，待成膏，丸梧子大，每熟水下五丸至十丸。（并《圣惠方》）,生地黄、大黄
1921,生地黄,鼻出衄血,干地黄、龙脑薄荷等分，为末，冷水调下。（孙兆《秘宝方》）,地黄、生地黄
1922,生地黄,吐血便血,地黄汁六合，铜器煎沸，入牛皮胶一两，待化入姜汁半杯，分三服，便止。或微转一行，不妨。（《圣惠方》）肠风下血生地黄、熟地黄（并酒浸）、五味子等分，为末，以炼蜜丸梧子大，每酒下七十丸。（《百一选方》）初生便血，小儿初生七、八日，大小便血出，乃热传心肺∶不可服凉药，只以生地黄汁五七匙，酒半匙，蜜半匙，和服之。（《全幼心鉴》）,地黄、生地黄、五味子
1923,生地黄,小便尿血吐血，及耳鼻出血,生地黄汁半升，生姜汁半合，蜜一合，和服。（《圣惠方》）,生姜、生地黄
1924,生地黄,小便血淋,生地黄汁、车前叶汁各三合，和煎服。（《圣惠方》）,生地黄、车前
1925,生地黄,小儿蛊痢,生汁一升二合，分三、四服，立效。（《子母秘录》）,生地黄
1926,生地黄,月水不止,生地黄汁，每服一盏，酒一盏，煎服，日二次。（《千金方》）,生地黄
1927,生地黄,而无子，乃冲任伏热也,熟地黄半斤，当归二两，黄连一两，并酒浸一夜，焙研为末，炼蜜丸梧子大。每服七十丸，米饮温酒任下。（禹讲师方）,黄连、地黄、生地黄
1928,生地黄,妊娠漏胎，下血不止,《百一方》∶用生地黄汁一升，渍酒四合，煮三、五沸服之。不止又服。,生地黄
1929,生地黄,崔氏方,用生地黄为末，酒服方寸匕，日一夜一。《经心录》∶加干姜为末。《保命集》∶二黄丸∶用生地黄、熟地黄等分，为末。每服半两，白术、枳壳煎汤，空心调下，日二服。胎寒腹痛，妊妇冲任脉虚，惟宜抑阳助阴∶内补丸∶用熟地黄二两，当归一两，微炒为末，蜜丸梧子大，每温酒下三十丸。（许学士《本事方》）,地黄、生地黄、干姜
1930,生地黄,妊娠胎动,生地黄捣汁，煎沸，入鸡子白一枚，搅服。（《圣惠方》）产后血痛有块，并经脉行后，腹痛不调∶黑神散∶用熟地黄一斤，陈生姜半斤，同炒干为末。每服二钱，温酒调下。（《妇人良方》）,生姜、地黄、生地黄
1931,生地黄,产后恶血不止,干地黄捣末，每食前热酒服一钱，连进三服。（《瑞竹堂方》）,地黄、生地黄
1932,生地黄,产后中风，胁不得转,交加散∶用生地黄五两（研汁），生姜五两（取汁）。交互相浸一夕，次日各炒黄，浸汁干，乃焙为末。每酒服一方寸匕。（《济生方》）,生姜、生地黄
1933,生地黄,产后烦闷，乃血气上冲,生地黄汁、清酒各一升，相和煎沸，分二服。（《集验方》）,生地黄
1934,生地黄,地黄酒,用地黄汁渍曲二升，净秫米二斗，令发，如常酿之。至熟，封七日，取清，常服令相接。忌生冷、酢、滑蒜、鸡、猪、鱼一切毒物。未产先一月酿成。夏月不可造。（《千金方》）,地黄、生地黄
1935,生地黄,胞衣不出,生地黄汁一升，苦酒三合，相和暖服。,生地黄
1936,生地黄,寒疝绞痛来去,用乌鸡一只（治如常法），生地黄七斤（锉细）。甑中同蒸，下以铜器承取汁。清旦服，至日晡令尽。其间当下诸寒讫，作白粥食之。久疝者作三剂。（《肘后方》）,生地黄
1937,生地黄,小儿阴肿,以葱椒汤暖处洗之，唾调地黄末敷之。外肾热者，鸡子清调。或加牡蛎少许。（危氏方）小儿热病，壮热烦渴，头痛∶生地黄汁三合，蜜半合，和匀，时时与服。（《普济方》）,地黄、生地黄、牡蛎
1938,生地黄,热昏沉,地黄汁一盏服之。生薄荷叶方》）,地黄、生地黄
1939,生地黄,温毒发斑，黑膏,治温毒发斑呕逆∶生地黄二两六钱二字半，好豆豉一两六钱二字半，以猪膏十两合之，露一夜，煎减三分之一，绞去滓，入雄黄、麝香如豆大，搅匀，分作三服，毒从皮中出则愈。忌芜荑。（《千金方》）,生地黄、雄黄、芜荑
1940,生地黄,血热生癣,地黄汁频服之。（《千金方》）,地黄、生地黄
1941,生地黄,疔肿乳痈,地黄捣敷之，热即易。性凉消肿，无不效。（《梅师方》）,地黄、生地黄
1942,生地黄,痈疖恶肉,地黄三斤，水一斗，煮取三升，去滓煎稠，涂纸上贴之，日三易。（《鬼遗》方》）一切痈疽，及打扑伤损，未破疼痛者∶以生地黄杵如泥，摊在上，掺木香末于中，又摊地黄泥一重贴之，不过三五度即内消也。（王衮《博济方》）,地黄、生地黄
1943,生地黄,打扑损伤，骨碎及筋伤烂,用生地黄熬膏裹之。以竹简编夹急缚，勿令转动。一日一夕，可苦。,生地黄
1944,生地黄,急召田录事视之，曰,尚可救。乃以药封肿处，中夜方苏，达旦痛止，痛处已白。日日换贴，其瘀肿移至肩背，乃以药下去黑血三升而愈。即上方也（出《肘后方》中）。,生地黄
